# timeInterval, linkID, cellName, groupID, groupSizeOnLink 
5, 62, C10, 0, 0.0032252460537116907
5, 60, C10, 0, 0.0032252460537116907
5, 53, C8, 0, 0.0032252460537116907
5, 52, C8, 0, 0.006081353742314287
5, 51, C8, 0, 2.1829052778318214E-9
5, 50, C8, 0, 0.10833878413339645
5, 49, C8, 0, 1.1577038487279718E-9
5, 48, C8, 0, 0.11368186217069398
5, 46, C7, 0, 0.006081353742314287
5, 45, C7, 0, 0.006081353742314287
5, 44, C7, 0, 0.032250034411880735
5, 42, C7, 0, 0.032250034411880735
5, 41, C6, 0, 3.888826628076974E-8
5, 40, C6, 0, 1.0840004214639024E-7
5, 39, C6, 0, 3.8910251603260684E-14
5, 38, C6, 0, 0.07486739203783031
5, 37, C6, 0, 1.2296854829745476E-14
5, 36, C6, 0, 0.1539213375155974
5, 35, C5, 0, 1.157616762828892E-8
5, 34, C5, 0, 0.32023563130647603
5, 32, C5, 0, 2.98331687322201E-7
5, 31, C5, 0, 2.4792195157486645E-11
5, 30, C5, 0, 0.8729500178930799
5, 29, C4, 0, 3.228806876842531E-11
5, 28, C4, 1, 1.927001792137115
5, 28, C4, 0, 8.795289432284822E-6
5, 27, C4, 0, 0.03774187855820711
5, 26, C4, 1, 0.03799880102043842
5, 25, C4, 1, 4.2032642941840596E-5
5, 25, C4, 0, 2.572489444715752E-4
5, 24, C4, 0, 3.8429677967628275E-4
5, 23, C4, 1, 3.2288126157849516E-11
5, 23, C4, 0, 2.467721092332962E-15
5, 22, C4, 1, 8.795817828881805E-6
5, 22, C4, 0, 0.001873595824612477
5, 21, C4, 1, 0.06990359508785758
5, 20, C4, 1, 0.01106213688446086
5, 20, C4, 0, 0.06871431360858311
5, 18, C3, 0, 0.12231003368399418
5, 16, C3, 0, 0.03205649025865322
5, 15, C3, 0, 9.401133420977403E-11
5, 11, C2, 1, 1.03610763390761E-13
5, 10, C2, 1, 1.402971388540992
5, 10, C2, 0, 2.145446265406479E-4
5, 4, C1, 1, 2.6151947707317596E-11
5, 4, C1, 0, 0.08533214977750278
5, 0, C1, 1, 2.8847176149422817
5, 0, C1, 0, 7.911465081355574
6, 207, C14, 1, 2.564437258449592E-5
6, 206, C14, 1, 3.6169793983376776E-15
6, 205, C14, 1, 0.3607688942616886
6, 204, C14, 1, 1.8509976201453792E-6
6, 203, C14, 1, 4.820048246756557
6, 202, C14, 1, 1.7697662179813383E-10
6, 200, C13, 1, 1.5189605661796852E-17
6, 198, C13, 1, 2.272031307549591E-9
6, 197, C13, 1, 0.01602802377314448
6, 189, C17, 1, 0.19043291944058535
6, 188, C17, 1, 3.2741112599210404E-9
6, 187, C17, 1, 0.009121343452451984
6, 186, C17, 1, 0.006450006000010546
