cellName,startTime,endTime,percentage
C123429304512342930461,0,0,0
C123429304512342930462,0,0,0
C123429304521370705800,0,0,0
C123429304618647608570,0,0,0
C123429304618647608571,0,0,0
C191698053518352034810,0,0,0
C191698053518352034811,0,0,0
C191698053518352034812,0,0,0
C19169805352493609660,0,0,0
C19169805352493609661,0,0,0
C19169805352493609662,0,0,0
C19169805352493609663,0,0,0
C19169805352493609664,0,0,0
C19169805352493609665,0,0,0
C19169805352493609666,0,0,0
C19169805352493609667,0,0,0
C19169805352493609668,0,0,0
C19169805352493609669,0,0,0
C191698053524936096610,0,0,0
C191698053524936096611,0,0,0
C191698053524936096612,0,0,0
C191698053524936096613,0,0,0
C191698053524936096614,0,0,0
C191698053524936096615,0,0,0
C191698053518352034850,0,0,0
C191698053518352034851,0,0,0
C191698053518352034852,0,0,0
C191698053518352034853,0,0,0
C191698053518352034854,0,0,0
C191698053518352034855,0,0,0
C191698053518352034856,0,0,0
C191698053518352034857,0,0,0
C191698053518352034858,0,0,0
C191698053518352034859,0,0,0
C1916980535183520348510,0,0,0
C1916980535183520348511,0,0,0
C1916980535183520348512,0,0,0
C2278965582281871450,0,0,0
C227896558261473934730,0,0,0
C28185937282762660,0,0,0
C28185937282762661,0,0,0
C28185937282762662,0,0,0
C28185937282762663,0,0,0
C28185937282762664,0,0,0
C28185937282762665,0,0,0
C2818593716097746760,0,0,0
C2818593716097746761,0,0,0
C2818593716097746762,0,0,0
C2818593716097746763,0,0,0
C2818593716097746764,0,0,0
C2818593716097746765,0,0,0
C2818593716097746766,0,0,0
C2818593716097746767,0,0,0
C2818593716097746768,0,0,0
C2818593716097746769,0,0,0
C28185937160977467610,0,0,0
C28185937160977467611,0,0,0
C28185937160977467612,0,0,0
C28185937160977467613,0,0,0
C28185937160977467614,0,0,0
C28185937160977467615,0,0,0
C28185937160977467616,0,0,0
C28185937160977467617,0,0,0
C28185937160977467618,0,0,0
C28185937160977467619,0,0,0
C28185937160977467620,0,0,0
C28185937160977467621,0,0,0
C28185937160977467622,0,0,0
C28185937160977467623,0,0,0
C2818594418337583680,0,0,0
C2818594414197325870,0,0,0
C230589073423058908090,0,0,0
C230589073423058908091,0,0,0
C230589073423058908092,0,0,0
C230589073423058908093,0,0,0
C230589073423058908094,0,0,0
C230589073423058908095,0,0,0
C230589073423058908096,0,0,0
C230589073423058908097,0,0,0
C230589073423058908098,0,0,0
C230589073423058908099,0,0,0
C2305890734230589080910,0,0,0
C2305890734230589080911,0,0,0
C2305890734230589080912,0,0,0
C2305890734230589080913,0,0,0
C2305890734230589080914,0,0,0
C230589075018594013580,0,0,0
C230589075018594013581,0,0,0
C230589075018594013582,0,0,0
C230589075018594013583,0,0,0
C230589075018594013584,0,0,0
C230589075018594013585,0,0,0
C230589075018594013586,0,0,0
C230589075018594013587,0,0,0
C230589075018594013588,0,0,0
C230589075018594013589,0,0,0
C2305890750185940135810,0,0,0
C2305890750185940135811,0,0,0
C2305890750185940135812,0,0,0
C2305890750185940135813,0,0,0
C2305890750185940135814,0,0,0
C2305890750185940135815,0,0,0
C2305890750185940135816,0,0,0
C2305890750185940135817,0,0,0
C2305890750185940135818,0,0,0
C2305890750185940135819,0,0,0
C2305890750185940135820,0,0,0
C2305890750185940135821,0,0,0
C2305890750185940135822,0,0,0
C2305890750185940135823,0,0,0
C2305890750185940135824,0,0,0
C2305890750185940135825,0,0,0
C230589075023058908090,0,0,0
C230589075023058908091,0,0,0
C230589075023058908092,0,0,0
C230589075023058908093,0,0,0
C230589075023058908094,0,0,0
C230589075023058908095,0,0,0
C230589075026331532710,0,0,0
C230589075026331532711,0,0,0
C230589075026331532712,0,0,0
C230589075026331532713,0,0,0
C230589075026331532714,0,0,0
C230589075026331532715,0,0,0
C230589075026331532716,0,0,0
C230589075026331532717,0,0,0
C230589075026331532718,0,0,0
C230589075026331532719,0,0,0
C2305890750263315327110,0,0,0
C2305890750263315327111,0,0,0
C2305890750263315327112,0,0,0
C2305890750263315327113,0,0,0
C186476078526202855610,0,0,0
C186476078718647608700,0,0,0
C186476078718647608701,0,0,0
C186476078718647608702,0,0,0
C186476078718647608703,0,0,0
C186476078718647608704,0,0,0
C186476078726202855610,0,0,0
C186476078726202855611,0,0,0
C186476078726202855612,0,0,0
C186476078726202855613,0,0,0
C186476078726202855614,0,0,0
C186476078726202855615,0,0,0
C186476078726202855616,0,0,0
C186476078726202855617,0,0,0
C186476078726202855618,0,0,0
C186476078726202855619,0,0,0
C1864760787262028556110,0,0,0
C186476078718647608480,0,0,0
C186476078718647608481,0,0,0
C186476078718647608482,0,0,0
C186476078718647608483,0,0,0
C186476078718647608484,0,0,0
C186476078718647608485,0,0,0
C2878307023925788530,0,0,0
C2878307023925788531,0,0,0
C162923158814197326140,0,0,0
C162923158814197326141,0,0,0
C162923158814197326142,0,0,0
C162923158814197326143,0,0,0
C162923158814197326144,0,0,0
C162923158814197326145,0,0,0
C162923158814197326146,0,0,0
C162923158814197326147,0,0,0
C162923158814197326148,0,0,0
C2818714518337583560,0,0,0
C2818714518337583561,0,0,0
C2818714518337583562,0,0,0
C2818715016097832830,0,0,0
C2818715016097832831,0,0,0
C2818715016097832832,0,0,0
C2818715016097832833,0,0,0
C2818715016097832834,0,0,0
C2818715016097832835,0,0,0
C2818715012342872250,0,0,0
C2818715012342872251,0,0,0
C2818715012342872252,0,0,0
C2818715012342872253,0,0,0
C186476084826106600810,0,0,0
C186476084826106600811,0,0,0
C186476084826106600812,0,0,0
C185940431318352034770,0,0,0
C185940431318352034810,0,0,0
C185940431318352034811,0,0,0
C185940431318352034812,0,0,0
C185940431318352034813,0,0,0
C185940431318352034814,0,0,0
C185940431318352034815,0,0,0
C185940431318352034816,0,0,0
C185940431318352034817,0,0,0
C185940431318352034818,0,0,0
C185940431318352034819,0,0,0
C1859404313183520348110,0,0,0
C1859404313183520348111,0,0,0
C1859404313183520348112,0,0,0
C1859404313183520348113,0,0,0
C1859404313183520348114,0,0,0
C1859404313183520348115,0,0,0
C1859404313183520348116,0,0,0
C1859404313183520348117,0,0,0
C1859404313183520348118,0,0,0
C1859404313183520348119,0,0,0
C1859404313183520348120,0,0,0
C1859404313183520348121,0,0,0
C1859404313183520348122,0,0,0
C1859404313183520348123,0,0,0
C185940431318352034810,0,0,0
C185940431318352034811,0,0,0
C185940431318352034812,0,0,0
C185940431318352034813,0,0,0
C185940431318352034814,0,0,0
C185940431318352034815,0,0,0
C185940431318352034816,0,0,0
C185940431318352034817,0,0,0
C185940431318352034818,0,0,0
C185940431318352034819,0,0,0
C1859404313183520348110,0,0,0
C1859404313183520348111,0,0,0
C1859404313183520348112,0,0,0
C1859404313183520348113,0,0,0
C1859404313183520348114,0,0,0
C1859404313183520348115,0,0,0
C1859404313183520348116,0,0,0
C1859404313183520348117,0,0,0
C1859404313183520348118,0,0,0
C1859404313183520348119,0,0,0
C1859404313183520348120,0,0,0
C1859404313183520348121,0,0,0
C1859404313183520348122,0,0,0
C1859404313183520348123,0,0,0
C186476085712342872150,0,0,0
C186476085712342872151,0,0,0
C186476085712342872152,0,0,0
C186476085712342872153,0,0,0
C186476085712342872154,0,0,0
C186476085712342872155,0,0,0
C24936093318594013860,0,0,0
C24936093318594013861,0,0,0
C2493609332493609660,0,0,0
C2493609332493609661,0,0,0
C2493609332493609662,0,0,0
C2493609332493609663,0,0,0
C2493609332493609664,0,0,0
C2493609332493609665,0,0,0
C2493609332493609666,0,0,0
C2493609332493609667,0,0,0
C2493609332493609668,0,0,0
C2493609332493609669,0,0,0
C24936093324936096610,0,0,0
C24936093324936096611,0,0,0
C24936093324936096612,0,0,0
C24936093324936096613,0,0,0
C24936093324936096614,0,0,0
C24936093324936096615,0,0,0
C24936093324936096616,0,0,0
C24936093324936096617,0,0,0
C24936093324936096618,0,0,0
C24936093324936096619,0,0,0
C186476087016097832750,0,0,0
C186476087016097832751,0,0,0
C186476087016097832752,0,0,0
C186476087016097832753,0,0,0
C186476087016097832754,0,0,0
C186476087016097832755,0,0,0
C186476087016097832756,0,0,0
C186476087016097832757,0,0,0
C186476087012342872300,0,0,0
C186476087012342872301,0,0,0
C186476087012342872302,0,0,0
C186476087012342872303,0,0,0
C186476087012342872304,0,0,0
C186476087012342872305,0,0,0
C186476087012342872306,0,0,0
C186476087012342872307,0,0,0
C186476087012342872308,0,0,0
C186476087012342872309,0,0,0
C1864760870123428723010,0,0,0
C1864760870123428723011,0,0,0
C1864760870123428723012,0,0,0
C1864760870123428723013,0,0,0
C1864760870123428723014,0,0,0
C1864760870123428723015,0,0,0
C2827626618609048460,0,0,0
C644437560812342872130,0,0,0
C644437560864443756460,0,0,0
C644437560864443756461,0,0,0
C644437560864443756462,0,0,0
C644437560864443756463,0,0,0
C644437560812342872260,0,0,0
C644437560812342872261,0,0,0
C644437560812342872262,0,0,0
C24936096620392096320,0,0,0
C24936096620392096321,0,0,0
C24936096620392096322,0,0,0
C24936096620392096323,0,0,0
C24936096620392096324,0,0,0
C24936096620392096325,0,0,0
C24936096620392096326,0,0,0
C24936096620392096327,0,0,0
C24936096620392096328,0,0,0
C24936096620392096329,0,0,0
C249360966203920963210,0,0,0
C249360966203920963211,0,0,0
C249360966203920963212,0,0,0
C249360966203920963213,0,0,0
C249360966203920963214,0,0,0
C249360966203920963215,0,0,0
C249360966203920963216,0,0,0
C249360966203920963217,0,0,0
C249360966203920963218,0,0,0
C249360966203920963219,0,0,0
C249360966203920963220,0,0,0
C249360966203920963221,0,0,0
C644437564612342872300,0,0,0
C644437564612342872150,0,0,0
C644437564612342872151,0,0,0
C644437564612342872152,0,0,0
C183646575816097832760,0,0,0
C183646575816097832761,0,0,0
C183646575816097832762,0,0,0
C183646575816097832763,0,0,0
C183646575816097832764,0,0,0
C183646575816097832765,0,0,0
C183646575816097832766,0,0,0
C183646575816097832767,0,0,0
C183646575816097832768,0,0,0
C183646575816097832769,0,0,0
C1836465758160978327610,0,0,0
C1836465758160978327611,0,0,0
C1836465758160978327612,0,0,0
C1836465758160978327613,0,0,0
C1836465758160978327614,0,0,0
C1836465758160978327615,0,0,0
C1836465758160978327616,0,0,0
C1836465758160978327617,0,0,0
C183646575818339622780,0,0,0
C183646575818339622781,0,0,0
C183646575818364657590,0,0,0
C183646575916097832800,0,0,0
C183646575916097832801,0,0,0
C183646575916097832802,0,0,0
C183646575916097832803,0,0,0
C183646575916097832804,0,0,0
C183646575916097832805,0,0,0
C183646575916097832806,0,0,0
C183646575916097832807,0,0,0
C183646575916097832808,0,0,0
C183646575916097832809,0,0,0
C1836465759160978328010,0,0,0
C1836465759160978328011,0,0,0
C1836465759160978328012,0,0,0
C1836465759160978328013,0,0,0
C1836465759160978328014,0,0,0
C1836465759160978328015,0,0,0
C1836465759160978328016,0,0,0
C1836465759160978328017,0,0,0
C1836465759160978328018,0,0,0
C1836465759160978328019,0,0,0
C1836465759160978328020,0,0,0
C183646575918339622910,0,0,0
C141973258718594013790,0,0,0
C123428721312342872250,0,0,0
C123428721312342872251,0,0,0
C123428721312342872252,0,0,0
C123428721312342872253,0,0,0
C123428721312342872300,0,0,0
C123428721312342872301,0,0,0
C123428721312342872302,0,0,0
C123428721312342872303,0,0,0
C141973259018594013630,0,0,0
C141973259018594013631,0,0,0
C141973259018594013632,0,0,0
C141973259018594013633,0,0,0
C141973259018594013634,0,0,0
C141973259018594013635,0,0,0
C141973259018594013636,0,0,0
C141973259018594013637,0,0,0
C141973259018594013638,0,0,0
C141973259018594013639,0,0,0
C141973259014197325940,0,0,0
C141973259014197325941,0,0,0
C141973259014197325942,0,0,0
C141973259014197325943,0,0,0
C141973259014197325944,0,0,0
C141973259014197325945,0,0,0
C141973259018594013790,0,0,0
C141973259018594013791,0,0,0
C141973259018594013792,0,0,0
C141973259018594013793,0,0,0
C141973259018594013794,0,0,0
C141973259018594013795,0,0,0
C123428721512342872260,0,0,0
C123428721512342872261,0,0,0
C123428721512342872262,0,0,0
C141973259418594013710,0,0,0
C141973259418594013711,0,0,0
C141973259418594013712,0,0,0
C141973259418594013713,0,0,0
C141973259418594013714,0,0,0
C141973259418594013715,0,0,0
C141973259418594013716,0,0,0
C141973259418594013717,0,0,0
C141973259418594013718,0,0,0
C141973259418594013719,0,0,0
C1419732594185940137110,0,0,0
C141973259414197325970,0,0,0
C141973259414197325971,0,0,0
C141973259414197325972,0,0,0
C141973259414197325973,0,0,0
C141973259414197325974,0,0,0
C141973259414197325975,0,0,0
C3786481803786485460,0,0,0
C3786481803786485461,0,0,0
C3786481803786485462,0,0,0
C3786481803786485463,0,0,0
C3786481803786485464,0,0,0
C3786481803786485465,0,0,0
C3786481803786485466,0,0,0
C3786481803786485467,0,0,0
C3786481803786485468,0,0,0
C3786481803786485469,0,0,0
C37864818037864854610,0,0,0
C37864818037864854611,0,0,0
C37864818037864854612,0,0,0
C37864818037864854613,0,0,0
C37864818037864854614,0,0,0
C37864818037864854615,0,0,0
C37864818037864854616,0,0,0
C37864818037864854617,0,0,0
C141973259718594013900,0,0,0
C141973259718594013901,0,0,0
C141973259718594013902,0,0,0
C141973259718594013903,0,0,0
C141973259718594013904,0,0,0
C141973259718594013905,0,0,0
C141973259718594013906,0,0,0
C141973259718594013907,0,0,0
C141973259718594013908,0,0,0
C141973259718594013909,0,0,0
C1419732597185940139010,0,0,0
C1419732597185940139011,0,0,0
C14197325973786485460,0,0,0
C14197325973786485461,0,0,0
C14197325973786485462,0,0,0
C14197325973786485463,0,0,0
C14197325973786485464,0,0,0
C14197325973786485465,0,0,0
C141973261414197326050,0,0,0
C141973261414197326051,0,0,0
C141973261414197326052,0,0,0
C141973261414197326053,0,0,0
C141973261414197326054,0,0,0
C141973261414197326055,0,0,0
C141973261414197326056,0,0,0
C141973261414197326057,0,0,0
C141973261414197326058,0,0,0
C141973261414197326059,0,0,0
C1419732614141973260510,0,0,0
C1419732614141973260511,0,0,0
C1419732614141973260512,0,0,0
C1419732614141973260513,0,0,0
C1419732614141973260514,0,0,0
C1419732614141973260515,0,0,0
C1419732614141973260516,0,0,0
C1419732614141973260517,0,0,0
C1419732614141973260518,0,0,0
C1419732614141973260519,0,0,0
C1419732614141973260520,0,0,0
C1419732614141973260521,0,0,0
C1419732614141973260522,0,0,0
C1419732614141973260523,0,0,0
C1419732614141973260524,0,0,0
C1419732614141973260525,0,0,0
C185940136318352034930,0,0,0
C185940136318352034931,0,0,0
C185940136318352034932,0,0,0
C185940136318352034933,0,0,0
C185940136318352034934,0,0,0
C185940136318352034935,0,0,0
C185940136318594013840,0,0,0
C185940136318594013841,0,0,0
C185940136318594013842,0,0,0
C185940136318594013843,0,0,0
C185940136318594013844,0,0,0
C185940136318594013845,0,0,0
C185940136318594013710,0,0,0
C185940136318594013711,0,0,0
C185940136318594013712,0,0,0
C185940136318594013713,0,0,0
C185940136318594013714,0,0,0
C185940136318594013715,0,0,0
C183375835618337583670,0,0,0
C183375835618337583610,0,0,0
C183375836118337583670,0,0,0
C183375836118337583680,0,0,0
C183375836118337583681,0,0,0
C183375836118337583682,0,0,0
C185940137118594013900,0,0,0
C185940137118594013901,0,0,0
C185940137118594013902,0,0,0
C185940137118594013903,0,0,0
C185940137118594013904,0,0,0
