# timeInterval, linkID, cellName, groupID, groupSizeOnLink 
3, 22, C4, 1, 2.3693617683299154E-4
3, 22, C4, 0, 0.5427103471528911
3, 21, C4, 1, 0.14608116103745772
3, 21, C4, 0, 1.125139883964329E-14
3, 20, C4, 1, 0.03519564880135096
3, 20, C4, 0, 1.1674233028864558
3, 15, C3, 0, 1.4726509872386707E-11
3, 14, C3, 1, 0.15716961924058465
3, 14, C3, 0, 0.019156919475678574
3, 11, C2, 1, 3.472992716963446E-14
3, 11, C2, 0, 9.373153983639889E-11
3, 10, C2, 1, 0.8193883345497005
3, 10, C2, 0, 0.01736582697875458
3, 5, C1, 1, 3.800141029662869E-5
3, 4, C1, 1, 0.011926339114540966
3, 4, C1, 0, 2.1883571229756975
3, 0, C1, 1, 0.05929923801938633
3, 0, C1, 0, 0.0592992380193863
4, 207, C14, 1, 0.8843107827006393
4, 206, C14, 1, 4.9631890484062796E-15
4, 205, C14, 1, 1.62760421717904E-5
4, 204, C14, 1, 1.1445294106791031E-5
4, 203, C14, 1, 1.060254378435406
4, 199, C13, 1, 0.5913338267263483
4, 198, C13, 1, 9.822334955007164E-9
4, 197, C13, 1, 0.05472805746163907
4, 196, C13, 1, 2.103608490530599E-11
4, 195, C18, 1, 0.006841522799372167
4, 194, C18, 1, 0.01290001432021274
4, 193, C18, 1, 0.23974888109294543
4, 192, C18, 1, 4.6304672506984E-9
4, 191, C18, 1, 0.25108283503079387
4, 190, C18, 1, 2.4557683798661724E-9
4, 189, C17, 1, 0.02736403363146721
4, 188, C17, 1, 0.01290001432021274
4, 187, C17, 1, 0.01290001432021274
4, 185, C17, 1, 0.02736403363146721
4, 169, C23, 1, 0.006841522799372167
4, 167, C23, 1, 0.006841522799372167
4, 163, C23, 1, 0.006841522799372167
4, 64, C10, 0, 0.004837868724322129
4, 62, C10, 0, 0.004837868724322129
4, 60, C10, 0, 0.004837868724322129
4, 49, C8, 0, 1.7365556452174722E-9
4, 48, C8, 0, 0.14201455316667505
4, 37, C6, 0, 4.636279307448578E-8
4, 36, C6, 0, 0.4188058886344987
4, 29, C4, 0, 1.0403058396248481E-5
4, 28, C4, 1, 1.2686586324216278
4, 28, C4, 0, 4.644395293982008E-5
4, 27, C4, 0, 0.3303755479173585
4, 26, C4, 1, 0.35949796075105256
4, 25, C4, 1, 3.243661511123861E-5
4, 25, C4, 0, 2.6706102029832316E-7
4, 24, C4, 0, 0.09987817308502885
4, 23, C4, 1, 1.834685832785308E-12
4, 22, C4, 1, 4.644399482961569E-5
4, 22, C4, 0, 0.551414405518762
4, 21, C4, 1, 0.08303076171663415
4, 20, C4, 1, 0.015186156256632494
4, 20, C4, 0, 1.1761270412793017
4, 15, C3, 0, 1.4726865383949714E-11
4, 14, C3, 1, 0.011705260028645609
4, 14, C3, 0, 0.01915768411369162
4, 11, C2, 0, 5.100880432937758E-12
4, 10, C2, 1, 0.05828408624900466
