# timeInterval, linkID, cellName, groupID, groupSizeOnLink 
4, 14, C3, 0, 1.8080178984933594E-5
4, 11, C2, 1, 1.3945866103381188E-4
4, 11, C2, 0, 9.468711495670706E-5
4, 10, C2, 1, 1.2671922162039864
4, 10, C2, 0, 0.0690233865227955
4, 5, C1, 1, 2.571815422373293E-11
4, 5, C1, 0, 1.4789503017829842E-13
4, 4, C1, 1, 7.341791907169393E-6
4, 4, C1, 0, 3.2666694651603664E-4
4, 0, C1, 1, 5.196914803968059
4, 0, C1, 0, 7.6318079123128015
5, 207, C14, 1, 0.10763220391915451
5, 206, C14, 1, 2.1543293465779684E-4
5, 205, C14, 1, 0.05980203265323654
5, 204, C14, 1, 2.853519202718407E-4
5, 203, C14, 1, 2.5301048557947405
5, 202, C14, 1, 8.147344005353567E-5
5, 201, C13, 1, 2.2338645860226105E-5
5, 200, C13, 1, 5.478877512128279E-4
5, 199, C13, 1, 1.8178065590143334E-5
5, 198, C13, 1, 0.020038892584149693
5, 197, C13, 1, 2.8537542290011297E-4
5, 196, C13, 1, 6.338822290234543E-6
5, 195, C18, 1, 6.88517239719322E-5
5, 194, C18, 1, 0.03288051532052774
5, 193, C18, 1, 0.017970924635699447
5, 192, C18, 1, 2.2925687942376982E-5
5, 191, C18, 1, 0.25846302416764894
5, 190, C18, 1, 4.872815477882897E-6
5, 189, C17, 1, 0.0029439720946061666
5, 188, C17, 1, 2.5552354942977223E-5
5, 187, C17, 1, 9.059045443002194E-4
5, 185, C17, 1, 0.008233014829383012
5, 169, C23, 1, 0.002440991829061143
5, 167, C23, 1, 0.030945152250358765
5, 163, C23, 1, 0.08859771124641731
5, 64, C10, 0, 0.2023911718500948
5, 62, C10, 0, 0.005576162067958268
5, 60, C10, 0, 0.0036055277949888706
5, 53, C8, 0, 0.0010315210562120238
5, 52, C8, 0, 0.02232432334858179
5, 51, C8, 0, 4.38881280517863E-4
5, 50, C8, 0, 0.03679011151768384
5, 49, C8, 0, 3.1385859047112157E-4
5, 48, C8, 0, 0.6533096070084966
5, 46, C7, 0, 6.150665758356228E-4
5, 45, C7, 0, 1.1377971375551855E-4
5, 44, C7, 0, 0.008026252619301896
5, 42, C7, 0, 0.0034225028369112417
5, 41, C6, 0, 5.538577916920199E-4
5, 40, C6, 0, 0.033422976120897493
5, 39, C6, 0, 3.903688639492332E-4
5, 38, C6, 0, 0.024342783010092885
5, 37, C6, 0, 1.644037882009365E-4
5, 36, C6, 0, 0.7924830716182143
5, 35, C5, 0, 1.0063486236342465E-4
5, 34, C5, 0, 0.008223733693704004
5, 33, C5, 0, 2.2389281586163002E-4
5, 32, C5, 0, 8.856235170630355E-4
5, 31, C5, 0, 1.720292992324546E-5
5, 30, C5, 0, 0.007666635095791285
5, 29, C4, 1, 9.657238703000732E-5
5, 29, C4, 0, 4.280519622900527E-5
5, 28, C4, 1, 1.560270917055858
5, 28, C4, 0, 4.7137090564168706E-5
5, 27, C4, 1, 3.807579187556655E-5
5, 27, C4, 0, 9.209769008002057E-4
5, 26, C4, 1, 0.013176625854405252
5, 26, C4, 0, 5.033614869268964E-6
5, 25, C4, 1, 2.653198403694874E-4
5, 25, C4, 0, 5.71751503353663E-4
5, 24, C4, 1, 7.204337690095757E-8
5, 24, C4, 0, 0.014438251287605699
5, 23, C4, 1, 6.699319393452153E-5
5, 23, C4, 0, 1.9780013647453265E-5
